"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"04.12.2013","19,774","19,040","19,805","18,845","0,59K","4,01"
"03.12.2013","19,011","19,150","19,255","18,980","0,58K","-1,15"
"02.12.2013","19,233","19,910","19,910","19,060","1,58K","-3,52"
"01.12.2013","19,935","19,988","19,988","19,923","0","-0,23"
"29.11.2013","19,981","19,660","20,050","19,600","3,18K","1,17"
"28.11.2013","19,750","19,703","19,807","19,653","0","0,60"
"27.11.2013","19,633","19,815","20,080","19,585","25,51K","-1,07"
"26.11.2013","19,846","19,930","19,930","19,930","0,00K","-0,17"
"25.11.2013","19,880","19,880","19,880","19,880","0,00K","0,69"
"24.11.2013","19,743","19,833","19,918","19,743","0","-0,57"
"22.11.2013","19,856","19,856","19,856","19,856","0","-0,36"
"21.11.2013","19,928","19,928","19,928","19,928","0","-0,61"
"20.11.2013","20,050","20,135","20,135","20,135","0,01K","-1,36"
"19.11.2013","20,326","20,280","20,315","20,255","0,01K","-0,11"
"18.11.2013","20,349","20,400","20,400","20,400","0,00K","-1,98"
"17.11.2013","20,760","20,767","20,795","20,760","0","0,21"
"15.11.2013","20,717","20,717","20,717","20,717","0,00K","0,02"
"14.11.2013","20,712","20,760","20,760","20,750","0,01K","1,37"
"13.11.2013","20,432","20,650","20,650","20,475","0,01K","-1,62"
"12.11.2013","20,768","20,650","20,650","20,650","0,00K","-2,37"
"11.11.2013","21,272","21,272","21,335","21,272","0,00K","-0,60"
"10.11.2013","21,400","21,438","21,438","21,388","0","0,44"
"08.11.2013","21,307","21,320","21,370","21,320","0,02K","-1,53"
"07.11.2013","21,639","21,765","21,765","21,380","0,03K","-0,49"
"06.11.2013","21,746","21,770","21,780","21,770","0,02K","0,61"
"05.11.2013","21,614","21,670","21,670","21,670","0,00K","-0,30"
"04.11.2013","21,678","21,640","21,785","21,600","0,01K","-0,78"
"03.11.2013","21,848","21,837","21,880","21,828","0","0,20"
"01.11.2013","21,804","21,870","21,880","21,795","0,02K","-0,13"
"31.10.2013","21,832","22,320","22,355","21,975","0,02K","-4,85"
"30.10.2013","22,946","22,480","23,000","22,480","0,03K","2,20"
"29.10.2013","22,452","22,330","22,555","22,330","0,01K","-0,20"
"28.10.2013","22,498","22,535","22,535","22,455","0,02K","-0,21"
"27.10.2013","22,545","22,638","22,638","22,540","0","-0,26"
"25.10.2013","22,603","22,400","22,420","22,400","0,01K","-0,80"
"24.10.2013","22,786","22,660","22,815","22,660","0,02K","0,90"
"23.10.2013","22,582","22,545","22,545","22,545","0,01K","-0,76"
"22.10.2013","22,754","22,550","22,550","22,475","0,01K","2,34"
"21.10.2013","22,233","22,220","22,225","22,185","0,01K","1,34"
"20.10.2013","21,938","21,908","22,008","21,853","0","0,32"
"18.10.2013","21,869","21,869","21,869","21,869","0","-0,16"
"17.10.2013","21,903","21,880","22,080","21,880","0,00K","2,73"
"16.10.2013","21,320","21,320","21,320","21,320","0","0,82"
"15.10.2013","21,146","20,720","21,180","20,675","0,01K","-0,77"
"14.10.2013","21,310","21,500","21,550","21,500","0,02K","-0,09"
"13.10.2013","21,330","21,443","21,470","21,313","0","0,54"
"11.10.2013","21,215","21,500","21,550","21,195","0,02K","-2,91"
"10.10.2013","21,850","21,950","21,950","21,820","0,03K","0,02"
"09.10.2013","21,846","21,845","21,900","21,845","0,01K","-2,46"
"08.10.2013","22,397","22,230","22,370","22,230","0,01K","0,26"
"07.10.2013","22,339","21,710","21,915","21,710","0,01K","2,41"
"06.10.2013","21,813","21,775","21,890","21,775","0","0,50"
"04.10.2013","21,705","21,650","21,800","21,650","0,06K","-0,16"
"03.10.2013","21,739","21,690","21,690","21,430","0,03K","-0,49"
"02.10.2013","21,846","21,145","21,850","21,090","0,07K","3,42"
"01.10.2013","21,124","21,665","21,685","20,795","0,07K","-2,46"
"30.09.2013","21,656","21,700","21,795","21,645","0,12K","-0,82"
"29.09.2013","21,835","21,900","22,100","21,718","0","0,24"
"27.09.2013","21,783","21,595","21,825","21,470","0,15K","0,29"
"26.09.2013","21,720","21,720","21,720","21,720","0,01K","-0,54"
"25.09.2013","21,838","21,590","21,875","21,545","0,04K","1,39"
"24.09.2013","21,539","21,825","21,825","21,780","0,08K","-1,22"
"23.09.2013","21,805","21,825","21,870","21,355","0,14K","-0,70"
"22.09.2013","21,958","21,843","21,960","21,765","0","0,37"
"20.09.2013","21,876","22,710","22,710","21,770","0,04K","-5,88"
"19.09.2013","23,242","22,840","23,275","22,840","0,15K","8,03"
"18.09.2013","21,514","21,645","22,950","21,210","0,14K","-1,02"
"17.09.2013","21,735","22,005","22,005","21,710","0,14K","-1,04"
"16.09.2013","21,963","22,235","22,250","21,700","0,14K","-1,47"
"15.09.2013","22,290","22,438","22,438","22,220","0","2,86"
"13.09.2013","21,670","22,095","22,170","21,465","0,06K","-1,94"
"12.09.2013","22,099","23,125","23,140","21,870","0,14K","-4,42"
"11.09.2013","23,121","22,770","23,170","22,755","0,18K","0,67"
"10.09.2013","22,966","23,700","23,700","22,800","0,24K","-2,97"
"09.09.2013","23,668","24,000","24,000","23,470","0,31K","-1,09"
"08.09.2013","23,930","23,860","24,133","23,850","0","0,37"
"06.09.2013","23,842","23,175","23,860","23,165","0,33K","2,74"
"05.09.2013","23,206","23,460","23,620","22,995","0,55K","-0,70"
"04.09.2013","23,369","24,305","24,375","23,350","0,86K","-4,15"
"03.09.2013","24,382","23,200","24,460","23,100","1,13K","0,66"
"02.09.2013","24,223","23,318","24,405","23,318","0","3,75"
"01.09.2013","23,348","23,458","23,473","23,118","0","-0,49"
"30.08.2013","23,463","23,775","24,015","23,385","2,30K","-2,60"
"29.08.2013","24,090","24,330","24,415","23,660","19,70K","-1,23"
"28.08.2013","24,389","24,985","24,985","24,925","0,00K","-1,05"
"27.08.2013","24,649","24,649","24,640","24,649","0,00K","2,67"
"26.08.2013","24,008","24,150","24,150","23,950","0,01K","-0,02"
"25.08.2013","24,013","24,100","24,335","23,918","0","1,18"
"23.08.2013","23,733","23,500","23,755","23,500","0,02K","3,05"
"22.08.2013","23,030","22,860","23,035","22,860","0,00K","0,31"
"21.08.2013","22,958","23,080","23,305","23,080","0,01K","-0,47"
"20.08.2013","23,066","23,066","23,066","23,066","0,00K","-0,41"
"19.08.2013","23,161","23,161","23,161","23,161","0","-0,47"
"18.08.2013","23,270","23,275","23,322","23,197","0","-0,20"
"16.08.2013","23,317","22,960","23,210","22,850","0,01K","1,69"
"15.08.2013","22,929","21,890","23,165","21,730","0,08K","5,27"
"14.08.2013","21,781","21,625","21,790","21,590","0,01K","2,09"
"13.08.2013","21,336","21,470","21,660","21,265","0,01K","0,02"
"12.08.2013","21,332","21,195","21,410","21,195","0,02K","2,54"
"11.08.2013","20,803","20,693","20,985","20,660","0","1,98"
"09.08.2013","20,399","20,399","20,295","20,399","0,03K","1,07"
"08.08.2013","20,184","19,985","20,220","19,930","0,01K","3,52"
"07.08.2013","19,498","19,498","19,498","19,498","0,03K","-0,09"
"06.08.2013","19,515","19,575","19,575","19,460","0,19K","-0,99"
"05.08.2013","19,711","19,780","19,780","19,765","0,02K","-0,68"
"04.08.2013","19,845","19,833","19,913","19,815","0","-0,29"
"02.08.2013","19,903","19,903","19,903","19,903","0,01K","1,47"
"01.08.2013","19,615","19,610","19,610","19,610","0,02K","-0,01"
"31.07.2013","19,617","19,870","19,885","19,395","0,02K","-0,25"
"30.07.2013","19,666","19,800","19,830","19,645","0,11K","-0,95"
"29.07.2013","19,854","19,895","20,050","19,865","0,00K","-0,19"
"28.07.2013","19,892","19,938","20,008","19,877","0","0,64"
"26.07.2013","19,765","20,255","20,290","19,705","0,06K","-1,90"
"25.07.2013","20,147","19,830","20,135","19,830","0,06K","0,66"
"24.07.2013","20,014","20,380","20,410","19,990","0,08K","-1,15"
"23.07.2013","20,246","20,145","20,420","20,145","0,10K","-1,23"
"22.07.2013","20,498","19,525","20,520","19,525","0,18K","3,47"
"21.07.2013","19,810","19,513","19,895","19,508","0","1,86"
"19.07.2013","19,448","19,385","19,465","19,295","0,10K","0,37"
"18.07.2013","19,376","19,290","19,430","19,250","0,27K","-0,17"
"17.07.2013","19,409","19,930","20,040","19,240","0,26K","-2,58"
"16.07.2013","19,923","19,680","19,965","19,675","0,02K","0,49"
"15.07.2013","19,826","20,100","20,100","19,670","0,15K","-0,91"
"14.07.2013","20,008","19,870","20,133","19,868","0","1,16"
"12.07.2013","19,779","20,075","20,135","19,620","0,09K","-0,82"
"11.07.2013","19,943","19,500","20,140","19,475","0,22K","4,14"
"10.07.2013","19,151","19,230","19,415","19,015","0,17K","0,14"
"09.07.2013","19,125","19,035","19,455","18,935","0,22K","0,53"
"08.07.2013","19,025","18,920","19,085","18,765","0,30K","1,01"
"07.07.2013","18,835","18,848","19,080","18,805","0","0,58"
"05.07.2013","18,726","19,710","19,735","18,685","0,31K","-4,07"
"04.07.2013","19,520","19,775","19,813","19,383","0","-0,86"
"03.07.2013","19,689","19,410","19,850","19,365","0,22K","2,03"
"02.07.2013","19,298","19,595","19,755","19,295","0,50K","-1,34"
"01.07.2013","19,560","19,485","20,060","19,365","0,56K","-1,62"
"30.06.2013","19,883","19,535","20,065","19,535","0","2,22"
"28.06.2013","19,451","18,455","19,630","18,185","3,75K","4,95"
"27.06.2013","18,533","18,500","18,930","18,335","19,46K","-0,29"
"26.06.2013","18,587","18,645","18,645","18,645","0,05K","-4,81"
"25.06.2013","19,526","19,660","19,660","19,595","0,01K","0,17"
"24.06.2013","19,493","20,055","20,055","19,600","0,01K","-3,36"
"23.06.2013","20,170","20,087","20,197","20,042","0","1,06"
"21.06.2013","19,958","19,780","20,000","19,720","0,04K","0,69"
"20.06.2013","19,822","21,170","21,180","19,590","0,01K","-8,32"
"19.06.2013","21,622","21,625","21,625","21,610","0,00K","-0,25"
"18.06.2013","21,676","21,676","21,676","21,676","0","-0,37"
"17.06.2013","21,757","21,870","21,915","21,870","0,01K","-1,04"
"16.06.2013","21,985","22,060","22,060","21,947","0","0,15"
"14.06.2013","21,953","22,060","22,070","21,965","0,00K","1,72"
"13.06.2013","21,582","21,805","21,805","21,520","0,03K","-0,98"
"12.06.2013","21,796","21,760","21,815","21,650","0,04K","0,70"
"11.06.2013","21,645","21,580","21,710","21,580","0,10K","-1,26"
"10.06.2013","21,921","21,630","21,780","21,535","0,04K","1,12"
"09.06.2013","21,678","21,595","21,730","21,388","0","-0,27"
"07.06.2013","21,737","22,705","22,705","21,580","0,05K","-4,25"
"06.06.2013","22,701","22,330","22,595","22,330","0,01K","1,05"
"05.06.2013","22,465","22,455","22,665","22,455","0,07K","0,29"
"04.06.2013","22,400","22,630","22,630","22,330","0,06K","-1,39"
"03.06.2013","22,715","22,335","22,870","22,305","0,09K","1,55"
"02.06.2013","22,368","22,205","22,388","22,203","0","0,63"
"31.05.2013","22,228","22,245","22,280","22,140","0,03K","-1,97"
"30.05.2013","22,674","22,335","22,930","22,335","0,36K","1,02"
"29.05.2013","22,445","22,370","22,370","22,370","0,08K","1,19"
"28.05.2013","22,180","22,595","22,595","22,180","0,05K","-1,79"
"27.05.2013","22,585","22,340","22,708","22,288","0","1,07"
"26.05.2013","22,345","22,360","22,392","22,300","0","-0,61"
"24.05.2013","22,482","22,330","22,330","22,330","0,01K","-0,05"
"23.05.2013","22,494","22,050","22,360","22,035","0,04K","0,16"
"22.05.2013","22,458","22,345","22,660","22,345","0,05K","0,07"
"21.05.2013","22,442","22,500","22,515","22,340","0,04K","-0,56"
"20.05.2013","22,568","22,280","22,800","21,010","0,13K","5,33"
"19.05.2013","21,425","22,255","22,325","20,215","0","-4,09"
"17.05.2013","22,339","22,630","22,630","22,160","0,10K","-1,34"
"16.05.2013","22,643","22,680","22,710","22,075","0,25K","0,00"
"15.05.2013","22,643","23,240","23,240","22,480","0,14K","-3,05"
"14.05.2013","23,355","23,220","23,525","23,220","0,06K","-1,33"
"13.05.2013","23,670","23,710","23,720","23,490","0,10K","0,01"
"12.05.2013","23,668","23,822","23,835","23,653","0","0,15"
"10.05.2013","23,632","23,635","23,750","23,140","0,47K","-1,03"
"09.05.2013","23,879","24,025","24,055","23,600","0,29K","-0,05"
"08.05.2013","23,892","23,830","23,915","23,615","0,11K","0,51"
"07.05.2013","23,771","23,970","23,970","23,385","0,60K","-0,61"
"06.05.2013","23,918","24,095","24,375","23,845","0,28K","-0,71"
"05.05.2013","24,090","24,133","24,153","24,033","0","0,48"
"03.05.2013","23,975","23,750","24,300","23,605","0,24K","0,78"
"02.05.2013","23,790","23,560","24,000","23,355","1,08K","2,08"
"01.05.2013","23,305","24,250","24,275","23,230","1,65K","-3,47"
"30.04.2013","24,144","24,505","24,510","23,985","2,04K","0,09"
"29.04.2013","24,122","23,970","24,550","23,915","19,71K","0,41"
"28.04.2013","24,023","24,065","24,123","23,945","0","1,12"
"26.04.2013","23,758","24,095","24,100","23,955","0,01K","-1,58"
"25.04.2013","24,140","23,600","24,200","23,600","0,01K","5,74"
"24.04.2013","22,829","22,965","22,990","22,965","0,00K","0,07"
"23.04.2013","22,813","23,200","23,200","22,790","0,00K","-2,17"
"22.04.2013","23,320","23,100","23,435","23,095","0,03K","0,45"
"21.04.2013","23,215","23,322","23,322","23,180","0","1,13"
"19.04.2013","22,955","23,745","23,770","23,080","0,02K","-1,22"
"18.04.2013","23,239","22,600","23,500","22,600","0,00K","-0,27"
"17.04.2013","23,301","23,100","23,100","23,100","0,01K","-1,36"
"16.04.2013","23,622","23,710","23,755","23,435","0,05K","1,14"
"15.04.2013","23,355","24,500","24,640","23,030","0,12K","-9,91"
"14.04.2013","25,923","25,913","26,023","25,783","0","-1,52"
"12.04.2013","26,322","27,285","27,285","26,085","0,15K","-4,92"
"11.04.2013","27,685","27,685","27,685","27,420","0,02K","0,17"
"10.04.2013","27,639","27,730","27,730","27,515","0,01K","-0,81"
"09.04.2013","27,866","27,360","27,935","27,240","0,05K","2,75"
"08.04.2013","27,120","27,235","27,235","27,080","0,03K","-0,48"
"07.04.2013","27,250","27,293","27,378","27,237","0","0,18"
"05.04.2013","27,201","26,860","27,240","26,845","0,03K","1,69"
"04.04.2013","26,748","26,910","26,960","26,705","0,19K","-0,09"
"03.04.2013","26,773","27,105","27,210","26,700","0,10K","-1,63"
"02.04.2013","27,217","27,900","27,920","27,170","0,01K","-2,49"
"01.04.2013","27,913","27,960","27,975","27,855","0,02K","-1,19"
"31.03.2013","28,248","28,263","28,345","28,158","0","-0,16"
"28.03.2013","28,292","28,720","28,720","28,295","0,01K","-1,00"
"27.03.2013","28,577","28,665","28,665","28,120","0,16K","-0,23"
"26.03.2013","28,644","28,785","28,785","28,575","0,06K","-0,49"
"25.03.2013","28,785","28,460","28,785","28,460","0,06K","0,49"
"24.03.2013","28,645","28,693","28,743","28,593","0","-0,07"
"22.03.2013","28,666","29,105","29,105","28,595","0,14K","-1,76"
"21.03.2013","29,179","28,940","29,190","28,940","0,14K","1,38"
"20.03.2013","28,783","28,880","28,880","28,425","0,02K","-0,09"
"19.03.2013","28,810","28,840","29,050","28,685","0,25K","-0,11"
"18.03.2013","28,841","28,815","29,050","28,685","0,10K","-0,55"
"17.03.2013","29,000","28,795","29,108","28,795","0","0,64"
"15.03.2013","28,817","28,885","28,890","28,750","0,06K","0,16"
"14.03.2013","28,772","28,800","28,800","28,570","0,03K","-0,52"
"13.03.2013","28,922","29,030","29,215","28,830","0,07K","-0,72"
"12.03.2013","29,131","28,940","29,290","28,840","0,06K","1,11"
"11.03.2013","28,812","28,860","28,960","28,720","0,12K","-0,44"
"10.03.2013","28,938","28,990","29,010","28,908","0","0,10"
"08.03.2013","28,909","28,850","29,190","28,350","0,33K","0,49"
"07.03.2013","28,767","28,955","29,040","28,735","0,05K","0,02"
"06.03.2013","28,760","28,675","28,995","28,580","0,21K","0,69"
"05.03.2013","28,563","28,580","28,995","28,580","0,31K","0,37"
"04.03.2013","28,457","28,635","28,700","28,460","0,08K","-0,72"
"03.03.2013","28,663","28,675","28,728","28,642","0","0,75"
"01.03.2013","28,451","28,485","28,745","27,955","0,95K","0,20"
"28.02.2013","28,395","28,955","29,140","28,390","1,52K","-1,89"
"27.02.2013","28,943","29,360","29,390","28,830","25,17K","-1,07"
"26.02.2013","29,256","29,256","29,256","29,256","0","0,94"
"25.02.2013","28,983","28,975","28,990","28,965","0,01K","0,88"
"24.02.2013","28,730","28,805","28,815","28,723","0","0,96"
"22.02.2013","28,456","28,420","28,455","28,420","0,00K","-0,83"
"21.02.2013","28,695","28,445","28,445","28,445","0,00K","0,28"
"20.02.2013","28,615","28,740","28,740","28,315","0,01K","-2,71"
"19.02.2013","29,413","30,040","30,045","29,450","0,06K","-2,10"
"18.02.2013","30,043","29,860","30,145","29,845","0","0,60"
"17.02.2013","29,865","29,805","29,870","29,778","0","0,09"
"15.02.2013","29,839","30,250","30,250","29,770","0,07K","-1,66"
"14.02.2013","30,343","30,985","31,040","30,950","0,07K","-1,66"
"13.02.2013","30,854","30,890","30,925","30,890","0,06K","-0,48"
"12.02.2013","31,004","30,820","31,080","30,800","0,05K","0,35"
"11.02.2013","30,895","31,160","31,175","30,955","0,02K","-1,72"
"10.02.2013","31,435","31,450","31,462","31,418","0","0,03"
"08.02.2013","31,425","31,450","31,600","31,400","0,05K","0,12"
"07.02.2013","31,387","31,485","31,760","31,345","0,03K","-1,49"
"06.02.2013","31,861","31,861","31,861","31,861","0","0,01"
"05.02.2013","31,859","32,020","32,020","31,670","0,00K","0,50"
"04.02.2013","31,700","31,705","31,705","31,690","0,00K","-0,43"
"03.02.2013","31,837","31,868","31,883","31,783","0","-0,33"
"01.02.2013","31,942","31,600","31,600","31,600","0,00K","1,94"
"31.01.2013","31,335","31,865","31,865","31,300","0,00K","-2,54"
"30.01.2013","32,152","31,500","32,260","31,500","0,06K","3,19"
"29.01.2013","31,159","31,065","31,065","31,065","0,01K","1,31"
"28.01.2013","30,756","31,000","31,000","30,900","0,00K","-1,57"
"27.01.2013","31,248","31,180","31,258","31,180","0","0,22"
"25.01.2013","31,180","31,180","31,180","31,650","0","-1,62"
"24.01.2013","31,695","31,735","31,750","31,735","0,00K","-2,20"
"23.01.2013","32,409","32,135","32,315","32,135","0,00K","0,82"
"22.01.2013","32,147","31,835","32,250","31,835","0,01K","0,42"
"21.01.2013","32,013","31,993","32,112","31,870","0","0,05"
"20.01.2013","31,998","31,862","32,008","31,862","0","0,30"
"18.01.2013","31,902","32,060","32,060","31,765","0,05K","0,36"
"17.01.2013","31,786","31,305","31,770","31,165","0,03K","0,86"
"16.01.2013","31,514","31,375","31,380","31,255","0,01K","0,05"
"15.01.2013","31,498","30,950","31,400","30,950","0,02K","1,34"
"14.01.2013","31,080","30,620","31,045","30,620","0,03K","2,19"
"13.01.2013","30,413","30,445","30,473","30,388","0","0,15"
"11.01.2013","30,367","30,780","30,780","30,150","0,06K","-1,65"
"10.01.2013","30,875","30,760","30,825","30,665","0,05K","2,23"
"09.01.2013","30,201","30,095","30,270","30,095","0,07K","-0,70"
"08.01.2013","30,415","30,255","30,390","30,125","0,06K","1,28"
"07.01.2013","30,032","30,395","30,395","29,910","0,09K","-0,55"
"06.01.2013","30,197","30,267","30,267","30,165","0","1,01"
"04.01.2013","29,896","29,435","30,210","29,210","0,13K","-2,53"
"03.01.2013","30,671","30,775","31,000","30,455","0,02K","-0,91"
"02.01.2013","30,952","30,630","31,335","30,585","0,01K","2,33"
"01.01.2013","30,248","30,353","30,388","30,228","0","0,25"
"31.12.2012","30,173","30,090","30,375","30,090","0,01K","0,24"
"30.12.2012","30,100","30,078","30,113","30,070","0","0,60"
"28.12.2012","29,920","30,200","30,200","29,930","0,20K","-0,87"
"27.12.2012","30,184","29,950","29,985","29,950","0,06K","0,67"
"26.12.2012","29,983","30,180","30,205","30,180","0,04K","0,14"
"25.12.2012","29,940","29,960","30,050","29,940","0","0,34"
"24.12.2012","29,839","30,085","30,085","29,925","0,01K","-0,96"
