"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"04.05.2011","69.437,55","69.924,80","70.335,62","69.326,54","663,03M","-0,91"
"03.05.2011","70.072,02","69.437,80","70.128,58","68.957,82","592,07M","0,79"
"02.05.2011","69.522,42","69.620,91","69.807,16","69.288,14","605,18M","0,39"
"29.04.2011","69.250,14","68.547,46","69.408,66","67.890,88","526,60M","1,18"
"28.04.2011","68.440,24","68.155,63","68.440,24","67.345,55","583,68M","0,96"
"27.04.2011","67.792,69","68.666,72","68.761,21","67.586,80","625,00M","-1,07"
"26.04.2011","68.524,35","68.857,93","68.862,69","68.325,22","553,95M","-0,50"
"25.04.2011","68.870,67","68.721,52","69.000,73","68.597,95","571,40M","0,26"
"22.04.2011","68.691,77","68.701,76","68.732,08","68.430,39","459,04M","0,18"
"21.04.2011","68.565,60","68.357,42","68.565,60","68.123,12","658,10M","0,75"
"20.04.2011","68.054,04","68.327,33","68.757,85","67.864,29","643,33M","0,46"
"19.04.2011","67.742,07","66.964,89","67.793,71","66.964,89","660,30M","1,70"
"18.04.2011","66.607,58","68.810,39","68.810,39","66.283,40","930,32M","-2,69"
"15.04.2011","68.450,46","68.174,00","68.502,05","67.922,20","562,73M","0,72"
"14.04.2011","67.959,50","68.222,19","68.303,56","67.583,63","448,33M","-0,36"
"13.04.2011","68.203,43","68.178,98","68.911,52","68.044,51","653,75M","0,29"
"12.04.2011","68.006,89","67.681,06","68.536,59","67.594,48","644,42M","-0,28"
"11.04.2011","68.194,72","67.853,37","68.624,24","67.727,37","625,27M","0,15"
"08.04.2011","68.093,26","69.663,59","69.795,99","67.883,93","948,31M","-2,01"
"07.04.2011","69.490,47","68.572,77","69.653,00","67.886,87","808,79M","1,23"
"06.04.2011","68.649,24","67.942,06","68.948,98","67.932,12","971,23M","1,42"
"05.04.2011","67.689,46","67.542,32","68.292,83","67.377,92","1,05B","0,16"
"04.04.2011","67.581,95","65.633,93","67.581,95","65.480,35","835,18M","2,84"
"01.04.2011","65.714,40","64.315,56","65.714,40","64.206,00","764,12M","1,99"
"31.03.2011","64.434,51","64.798,82","64.851,31","64.318,94","739,78M","-0,20"
"30.03.2011","64.565,63","64.172,23","64.617,99","64.040,63","639,04M","1,26"
"29.03.2011","63.763,80","64.197,07","64.308,47","63.357,80","615,68M","-0,77"
"28.03.2011","64.261,33","64.376,06","64.559,65","64.085,37","569,62M","0,02"
"25.03.2011","64.247,00","64.747,62","64.852,08","64.094,67","679,24M","-0,17"
"24.03.2011","64.355,86","63.483,33","64.461,81","63.324,67","814,67M","1,00"
"23.03.2011","63.719,64","64.694,35","65.171,01","63.346,24","828,16M","-1,78"
"22.03.2011","64.874,57","64.457,83","65.011,61","64.375,20","647,32M","1,03"
"21.03.2011","64.215,67","63.794,40","64.481,92","63.657,88","657,42M","0,59"
"18.03.2011","63.839,27","63.938,90","64.159,98","62.595,24","822,25M","0,56"
"17.03.2011","63.482,21","63.585,47","64.007,70","63.182,61","709,60M","0,32"
"16.03.2011","63.280,42","64.794,04","65.120,97","63.200,53","973,78M","-1,45"
"15.03.2011","64.213,93","63.805,52","64.213,93","62.500,66","921,68M","-0,49"
"14.03.2011","64.530,05","63.756,16","64.866,09","63.756,16","829,77M","1,17"
"11.03.2011","63.781,67","62.710,45","63.847,13","62.705,75","951,34M","0,97"
"10.03.2011","63.169,22","61.987,57","63.552,09","61.837,70","1,15B","1,10"
"09.03.2011","62.483,83","61.535,06","62.489,97","61.325,29","1,01B","1,93"
"08.03.2011","61.301,65","60.640,76","61.326,42","60.375,01","788,20M","1,80"
"07.03.2011","60.217,58","60.561,07","60.588,42","59.424,15","797,71M","-1,46"
"04.03.2011","61.112,83","60.788,85","61.289,04","60.302,08","753,59M","1,20"
"03.03.2011","60.387,04","59.428,84","60.540,81","59.428,84","803,43M","2,94"
"02.03.2011","58.664,24","58.204,85","59.207,98","58.068,41","769,44M","-0,08"
"01.03.2011","58.709,33","61.524,65","61.809,28","58.684,73","892,70M","-4,20"
"28.02.2011","61.283,87","61.577,82","61.577,82","60.534,90","626,19M","-0,14"
"25.02.2011","61.367,34","61.389,89","61.872,84","60.835,20","685,22M","1,00"
"24.02.2011","60.760,82","62.595,58","62.595,58","60.547,40","1,10B","-3,76"
"23.02.2011","63.131,68","64.460,68","64.830,85","62.737,98","701,14M","-2,36"
"22.02.2011","64.658,76","64.529,55","64.793,38","64.030,61","620,61M","-0,72"
"21.02.2011","65.129,00","65.899,32","65.899,32","64.987,08","658,18M","-1,30"
"18.02.2011","65.985,76","66.240,61","66.388,91","65.759,63","781,67M","0,02"
"17.02.2011","65.973,16","65.542,76","65.973,16","64.999,38","736,40M","0,94"
"16.02.2011","65.361,78","65.015,53","65.403,55","64.668,54","717,39M","0,86"
"15.02.2011","64.802,14","64.442,51","65.525,30","64.373,12","918,78M","0,36"
"14.02.2011","64.568,86","65.347,61","65.543,98","64.489,28","652,95M","-0,25"
"11.02.2011","64.730,35","64.130,83","64.730,49","63.994,63","569,82M","0,48"
"10.02.2011","64.421,53","65.192,59","65.305,29","64.405,25","493,96M","-1,75"
"09.02.2011","65.569,61","65.351,70","66.163,09","65.129,48","635,95M","0,48"
"08.02.2011","65.254,13","65.113,74","65.579,14","64.922,10","523,37M","0,54"
"07.02.2011","64.905,59","65.538,97","65.916,30","64.644,55","779,85M","-0,62"
"04.02.2011","65.309,00","63.481,74","65.309,00","63.147,96","703,76M","2,48"
"03.02.2011","63.727,95","65.432,43","65.631,98","63.640,94","661,24M","-2,42"
"02.02.2011","65.307,14","65.252,76","65.868,81","65.160,78","815,11M","0,75"
"01.02.2011","64.822,62","63.809,85","64.903,73","63.667,19","765,75M","2,44"
"31.01.2011","63.278,07","62.589,06","63.445,26","61.957,01","815,14M","0,11"
"28.01.2011","63.211,27","64.728,88","64.728,88","62.889,29","811,54M","-2,81"
"27.01.2011","65.038,59","66.248,02","66.393,03","64.898,42","799,40M","-1,40"
"26.01.2011","65.960,95","65.598,54","66.029,40","65.382,93","689,93M","1,24"
"25.01.2011","65.152,90","65.765,21","65.973,12","65.037,92","714,02M","-0,07"
"24.01.2011","65.201,71","66.236,68","66.350,04","64.958,74","711,28M","-1,10"
"21.01.2011","65.927,31","65.332,63","66.091,10","64.471,70","786,06M","0,98"
"20.01.2011","65.288,03","66.285,17","66.730,56","65.059,28","887,21M","-1,77"
"19.01.2011","66.462,89","66.910,99","67.180,06","66.344,91","784,11M","0,05"
"18.01.2011","66.428,29","67.123,36","67.680,63","66.428,29","779,15M","-0,60"
"17.01.2011","66.831,36","67.654,83","67.654,83","66.721,84","746,16M","-1,54"
"14.01.2011","67.879,62","68.740,85","68.740,85","67.563,04","707,58M","-1,01"
"13.01.2011","68.575,47","68.313,47","68.991,53","68.244,35","763,47M","0,96"
"12.01.2011","67.923,91","67.807,65","68.348,72","67.442,59","739,71M","0,38"
"11.01.2011","67.668,96","68.238,70","68.473,03","67.300,87","941,67M","-0,30"
"10.01.2011","67.874,68","68.515,26","68.753,62","67.671,97","840,16M","-1,30"
"07.01.2011","68.770,29","69.235,73","69.588,35","68.553,43","816,73M","-0,78"
"06.01.2011","69.311,23","69.095,57","69.725,27","69.052,56","1,27B","0,70"
"05.01.2011","68.828,96","68.224,03","68.919,81","67.816,64","1,17B","0,89"
"04.01.2011","68.221,86","67.810,58","68.677,16","67.810,58","1,07B","0,91"
"03.01.2011","67.607,90","66.363,04","67.675,42","66.127,36","774,84M","2,43"
"31.12.2010","66.004,48","66.967,22","67.156,02","65.928,59","482,50M","-1,22"
"30.12.2010","66.822,14","66.717,16","67.014,74","66.452,57","690,18M","0,15"
"29.12.2010","66.719,67","66.831,95","66.944,43","66.098,36","922,37M","0,42"
"28.12.2010","66.441,93","66.430,45","67.092,70","66.087,12","701,63M","0,13"
"27.12.2010","66.356,58","66.163,73","66.356,58","65.258,89","745,81M","0,13"
"24.12.2010","66.267,34","66.330,46","66.396,49","65.892,13","570,64M","0,07"
"23.12.2010","66.218,98","65.695,79","66.218,98","65.462,16","888,35M","1,19"
"22.12.2010","65.440,22","64.814,04","65.515,04","64.651,36","590,46M","0,96"
"21.12.2010","64.819,64","63.951,78","64.819,64","63.807,28","575,41M","2,08"
"20.12.2010","63.501,58","63.572,18","63.785,44","62.436,72","578,38M","-0,04"
"17.12.2010","63.524,18","65.040,96","65.592,10","62.867,75","889,24M","-1,41"
"16.12.2010","64.429,48","65.364,43","65.780,21","64.388,25","714,55M","-1,63"
"15.12.2010","65.499,20","66.136,21","66.136,21","65.391,25","702,57M","-1,52"
"14.12.2010","66.509,71","66.455,28","66.970,75","65.853,27","655,97M","0,19"
"13.12.2010","66.380,44","65.122,10","66.407,81","64.327,88","799,78M","2,50"
"10.12.2010","64.759,02","66.032,24","66.144,48","64.629,40","729,35M","-1,75"
"09.12.2010","65.913,89","68.023,57","68.100,93","65.545,02","820,42M","-2,64"
"08.12.2010","67.704,61","67.415,53","68.244,20","67.196,52","614,44M","-0,25"
"07.12.2010","67.873,47","67.844,86","68.524,06","67.697,48","687,12M","0,24"
"06.12.2010","67.712,10","67.169,09","67.788,24","67.100,14","537,19M","1,27"
"03.12.2010","66.860,19","66.848,11","67.551,97","66.679,05","785,17M","-0,12"
"02.12.2010","66.939,08","66.546,94","67.437,71","65.931,92","909,43M","1,18"
"01.12.2010","66.156,19","65.561,47","66.666,16","65.342,06","589,47M","1,23"
"30.11.2010","65.350,85","64.087,69","65.462,87","64.051,58","653,49M","2,00"
"29.11.2010","64.072,16","66.481,92","66.591,05","63.834,77","654,66M","-3,14"
"26.11.2010","66.147,74","66.618,28","66.618,28","65.406,38","510,51M","-1,49"
"25.11.2010","67.148,87","67.248,64","67.251,27","66.571,56","492,92M","-0,12"
"24.11.2010","67.230,72","66.783,35","67.462,16","65.460,10","736,42M","1,35"
"23.11.2010","66.335,42","67.199,38","67.650,05","66.022,47","582,05M","-2,34"
"22.11.2010","67.926,47","71.095,61","71.151,66","67.901,60","605,48M","-2,96"
"15.11.2010","69.998,07","69.332,90","70.054,71","69.048,57","157,78M","0,64"
"12.11.2010","69.553,08","68.921,64","69.553,08","68.561,46","649,98M","-0,76"
"11.11.2010","70.084,95","70.895,80","71.052,22","69.786,65","752,98M","-0,67"
"10.11.2010","70.561,03","71.503,04","71.665,62","70.455,39","770,26M","-1,37"
"09.11.2010","71.543,26","70.900,98","71.611,40","70.699,56","658,81M","0,85"
"08.11.2010","70.941,06","70.401,70","70.960,27","70.095,87","548,74M","0,23"
"05.11.2010","70.779,15","71.020,40","71.339,82","70.598,84","725,58M","-0,18"
"04.11.2010","70.905,39","69.022,35","70.912,70","68.996,10","817,12M","3,35"
"03.11.2010","68.604,63","68.676,74","68.847,14","68.192,38","626,78M","0,12"
"02.11.2010","68.522,21","68.951,48","69.947,57","68.146,31","563,25M","-0,80"
"01.11.2010","69.074,33","69.442,10","69.698,17","68.893,37","472,81M","0,46"
"28.10.2010","68.760,46","68.747,77","68.794,65","67.312,11","262,78M","0,25"
"27.10.2010","68.588,51","70.668,25","70.757,67","68.117,01","536,98M","-3,05"
"26.10.2010","70.746,73","70.915,05","71.090,40","70.268,84","494,80M","-0,25"
"25.10.2010","70.923,84","71.498,42","71.776,92","70.815,19","745,31M","-0,12"
"22.10.2010","71.006,82","70.511,33","71.268,01","70.061,63","556,42M","0,79"
"21.10.2010","70.450,31","69.636,25","70.489,53","69.305,30","740,81M","1,57"
"20.10.2010","69.364,54","69.465,04","70.335,06","69.184,58","661,58M","-0,68"
"19.10.2010","69.838,75","70.340,76","70.647,12","69.429,31","745,43M","-0,88"
"18.10.2010","70.457,99","69.980,75","70.786,26","69.760,66","834,59M","0,51"
"15.10.2010","70.101,22","69.412,73","70.572,67","68.672,75","798,74M","1,26"
"14.10.2010","69.225,72","70.472,95","70.820,34","69.121,99","1,02B","-1,34"
"13.10.2010","70.166,89","70.031,38","70.647,61","69.631,63","1,31B","0,71"
"12.10.2010","69.675,08","68.467,69","70.142,87","68.433,24","805,08M","0,98"
"11.10.2010","68.999,96","67.508,89","69.057,39","67.508,89","728,44M","2,65"
"08.10.2010","67.217,24","66.674,09","67.398,49","66.118,73","477,18M","0,69"
"07.10.2010","66.758,97","66.901,13","67.277,03","66.524,52","631,11M","-0,18"
"06.10.2010","66.879,74","66.726,51","67.231,70","66.573,58","630,84M","0,90"
"05.10.2010","66.283,23","65.522,00","66.473,39","65.264,67","637,25M","1,33"
"04.10.2010","65.414,95","64.980,51","65.730,66","64.709,13","442,85M","0,82"
"01.10.2010","64.882,72","65.762,55","66.065,09","64.726,91","456,47M","-1,36"
"30.09.2010","65.774,37","65.391,40","66.068,21","65.262,58","536,91M","0,34"
"29.09.2010","65.551,38","65.608,53","66.121,97","65.186,59","594,65M","-0,06"
"28.09.2010","65.589,87","64.406,01","65.589,87","64.294,37","649,31M","1,49"
"27.09.2010","64.627,29","64.476,99","64.920,67","64.231,09","557,27M","0,60"
"24.09.2010","64.241,48","64.058,31","64.373,69","63.646,26","392,74M","0,08"
"23.09.2010","64.192,60","64.559,28","64.732,42","63.354,21","623,18M","-0,44"
"22.09.2010","64.479,14","64.123,55","64.897,77","63.681,08","540,08M","0,55"
"21.09.2010","64.124,73","64.394,42","64.495,31","63.899,88","490,41M","-0,26"
"20.09.2010","64.289,57","63.973,82","64.289,57","63.486,34","494,27M","0,67"
"17.09.2010","63.862,03","64.049,70","64.447,56","63.495,63","617,07M","0,20"
"16.09.2010","63.732,81","63.119,69","63.732,81","62.830,13","570,80M","0,53"
"15.09.2010","63.397,71","62.455,94","63.397,71","62.302,73","704,21M","1,47"
"14.09.2010","62.478,98","62.199,23","62.503,22","61.972,03","498,91M","0,35"
"13.09.2010","62.260,11","61.905,08","62.260,11","61.434,16","508,72M","2,73"
"08.09.2010","60.608,08","60.562,81","60.813,47","60.312,29","122,67M","-0,23"
"07.09.2010","60.746,75","60.871,58","61.110,19","60.433,42","213,65M","-0,58"
"06.09.2010","61.100,96","60.999,73","61.174,18","60.590,39","236,90M","0,17"
"03.09.2010","60.998,84","60.921,40","61.253,85","60.673,97","428,80M","0,22"
"02.09.2010","60.865,73","60.753,92","60.955,00","60.394,97","397,58M","0,30"
"01.09.2010","60.685,50","60.099,54","60.761,84","59.534,92","415,97M","1,19"
"31.08.2010","59.972,59","58.972,91","59.972,59","58.811,03","370,04M","1,06"
"27.08.2010","59.345,93","59.064,99","59.604,70","58.996,02","336,52M","0,49"
"26.08.2010","59.058,09","58.484,97","59.058,09","58.349,86","313,48M","1,33"
"25.08.2010","58.285,65","58.475,40","59.053,85","57.927,41","329,25M","-0,58"
"24.08.2010","58.623,20","58.654,42","58.736,22","58.017,46","305,28M","-0,45"
"23.08.2010","58.890,46","58.720,00","59.103,55","58.407,34","264,35M","0,24"
"20.08.2010","58.749,93","58.721,07","59.025,65","58.370,46","320,59M","-0,17"
"19.08.2010","58.849,39","59.623,23","59.854,65","58.595,39","419,01M","-1,00"
"18.08.2010","59.443,43","59.386,98","59.763,92","58.952,93","485,28M","-0,03"
"17.08.2010","59.462,92","58.977,04","59.624,60","58.874,41","378,91M","1,09"
"16.08.2010","58.822,82","58.611,40","58.929,16","58.122,18","277,34M","0,59"
"13.08.2010","58.479,86","58.779,81","59.051,97","58.098,09","316,38M","0,16"
"12.08.2010","58.383,71","58.172,09","58.507,02","57.955,18","340,68M","0,39"
"11.08.2010","58.154,66","58.690,89","58.853,98","57.654,55","325,73M","-1,72"
"10.08.2010","59.169,61","59.730,52","59.759,06","58.871,14","329,04M","-1,20"
"09.08.2010","59.885,66","60.344,19","60.441,82","59.803,96","317,75M","0,22"
"06.08.2010","59.753,02","59.897,47","60.358,31","59.181,94","303,82M","0,25"
"05.08.2010","59.603,14","59.892,68","60.137,08","58.967,43","384,67M","-0,46"
"04.08.2010","59.880,68","59.894,01","60.582,16","59.803,41","464,34M","-0,33"
"03.08.2010","60.078,50","60.726,54","60.726,54","59.777,94","339,59M","-1,01"
"02.08.2010","60.693,24","60.335,58","60.792,04","59.953,31","378,21M","1,38"
"30.07.2010","59.866,75","60.530,41","60.581,90","59.178,18","372,08M","-1,43"
"29.07.2010","60.737,28","60.564,12","60.950,85","60.467,05","431,50M","0,55"
"28.07.2010","60.404,33","60.586,76","60.718,93","60.025,74","469,78M","0,12"
"27.07.2010","60.328,94","59.727,42","60.662,13","59.727,42","460,81M","1,38"
"26.07.2010","59.507,68","59.570,81","59.603,19","58.961,69","279,17M","0,35"
"23.07.2010","59.299,53","59.968,98","60.141,63","59.008,66","333,05M","-1,03"
"22.07.2010","59.919,48","59.303,61","60.112,01","59.303,61","442,84M","0,71"
"21.07.2010","59.494,67","58.585,04","59.653,43","58.468,38","435,50M","2,18"
"20.07.2010","58.227,81","58.459,71","58.847,43","57.511,68","336,39M","0,20"
"19.07.2010","58.114,43","57.392,52","58.435,78","57.392,52","321,44M","0,67"
"16.07.2010","57.729,36","57.840,95","58.634,95","57.674,76","349,87M","0,07"
"15.07.2010","57.689,93","58.213,34","59.065,79","57.481,81","495,95M","-1,05"
"14.07.2010","58.301,34","58.737,11","58.817,13","58.051,10","416,20M","0,04"
"13.07.2010","58.278,67","57.497,18","58.435,76","57.252,79","490,05M","1,23"
"12.07.2010","57.569,84","57.199,35","57.605,54","56.658,46","324,04M","0,73"
"09.07.2010","57.150,90","57.615,31","57.751,01","56.561,22","290,22M","-0,34"
"08.07.2010","57.345,59","57.424,96","57.623,54","57.056,10","387,42M","0,96"
"07.07.2010","56.798,55","56.455,88","56.928,84","55.967,53","342,10M","0,02"
"06.07.2010","56.787,75","55.983,22","56.875,15","55.926,77","437,96M","1,92"
"05.07.2010","55.715,50","55.714,34","56.067,82","55.488,43","204,69M","0,14"
"02.07.2010","55.636,45","54.868,14","55.636,45","54.696,13","316,14M","2,02"
"01.07.2010","54.534,28","54.237,68","54.887,82","53.911,38","343,46M","-0,56"
"30.06.2010","54.839,46","55.328,33","55.904,89","54.536,63","311,16M","-0,68"
"29.06.2010","55.215,32","56.020,09","56.191,06","54.926,78","320,47M","-2,16"
"28.06.2010","56.433,12","56.058,28","56.676,51","55.960,45","275,88M","1,02"
"25.06.2010","55.864,24","55.813,85","56.264,19","55.637,09","269,26M","-0,09"
"24.06.2010","55.915,67","56.157,64","56.375,47","55.344,33","301,70M","0,02"
"23.06.2010","55.906,38","56.718,02","56.798,11","55.620,63","321,82M","-1,93"
"22.06.2010","57.007,01","56.646,82","57.213,40","56.493,12","306,94M","-0,47"
"21.06.2010","57.277,18","57.780,43","57.789,40","56.675,16","365,75M","0,43"
"18.06.2010","57.034,47","57.122,23","57.455,45","56.576,96","398,33M","0,25"
"17.06.2010","56.891,01","56.471,71","57.641,81","56.378,52","483,69M","0,87"
"16.06.2010","56.402,91","56.881,00","57.080,44","56.064,01","428,34M","-0,03"
"15.06.2010","56.421,32","55.248,04","56.510,36","55.194,72","485,27M","1,32"
"14.06.2010","55.688,81","55.667,58","55.962,45","55.160,23","340,22M","1,01"
"11.06.2010","55.131,63","55.185,87","55.416,13","54.583,39","378,19M","0,49"
"10.06.2010","54.861,83","54.194,59","55.066,53","53.772,76","465,81M","1,03"
"09.06.2010","54.304,92","54.065,06","54.456,80","53.393,38","438,73M","1,19"
"08.06.2010","53.664,36","54.408,95","54.755,23","53.392,60","553,55M","-1,18"
"07.06.2010","54.306,63","53.376,49","54.408,12","53.205,91","425,32M","-0,56"
"04.06.2010","54.612,93","55.394,65","55.749,21","54.136,45","569,72M","-1,43"
"03.06.2010","55.407,21","56.143,05","56.390,97","55.275,17","686,46M","0,35"
"02.06.2010","55.212,50","54.123,24","55.241,81","53.942,64","742,18M","1,38"
"01.06.2010","54.460,36","54.196,60","54.520,43","53.287,09","583,02M","0,14"
"31.05.2010","54.384,94","54.237,76","54.536,51","53.888,60","531,35M","-1,54"
"28.05.2010","55.233,68","55.075,77","55.467,09","54.666,90","750,62M","1,35"
"27.05.2010","54.497,95","53.946,93","54.583,24","53.885,81","786,61M","0,73"
"26.05.2010","54.103,50","53.023,19","54.251,34","52.404,66","694,20M","3,53"
"25.05.2010","52.257,07","53.200,79","53.292,31","51.757,20","606,48M","-4,22"
"24.05.2010","54.558,16","54.431,22","54.992,77","53.761,47","551,12M","0,83"
"21.05.2010","54.111,60","54.604,10","54.989,35","53.365,20","847,96M","-0,62"
"20.05.2010","54.449,88","55.768,12","56.260,91","54.248,20","674,85M","-4,44"
"18.05.2010","56.978,25","56.620,97","57.061,98","56.078,71","557,26M","1,62"
"17.05.2010","56.071,09","54.860,74","56.116,99","54.507,22","590,99M","0,58"
"14.05.2010","55.747,88","57.765,48","58.036,10","55.590,23","642,20M","-3,77"
"13.05.2010","57.929,65","58.557,53","58.708,83","57.387,30","680,98M","-0,08"
